,BandID,BandName,BandLink,BandStatus,Country,Genre,Scraped
724,3540379693,Zylum,https://www.metal-archives.com/bands/Zylum/3540379693,Split-up,Ireland,Industrial/Doom Metal,31/08/2019 14:10:49
725,22292,Zymosis,https://www.metal-archives.com/bands/Zymosis/22292,Split-up,Portugal,Black Metal,31/08/2019 14:10:49
726,45899,Zymotic,https://www.metal-archives.com/bands/Zymotic/45899,Split-up,Hungary,Progressive/Heavy Metal,31/08/2019 14:10:49
727,76452,Zymotic Disease,https://www.metal-archives.com/bands/Zymotic_Disease/76452,Split-up,Norway,Death Metal/Grindcore,31/08/2019 14:10:49
728,48657,Zymotic Radix,https://www.metal-archives.com/bands/Zymotic_Radix/48657,Split-up,United States,Black Metal,31/08/2019 14:10:49
729,117693,Zymotic Symphony,https://www.metal-archives.com/bands/Zymotic_Symphony/117693,On hold,Russia,Symphonic Melodic Death Metal,31/08/2019 14:10:49
730,54499,Zynnghard,https://www.metal-archives.com/bands/Zynnghard/54499,Unknown,Brazil,Black Metal,31/08/2019 14:10:49
731,3540377819,Zynom,https://www.metal-archives.com/bands/Zynom/3540377819,Split-up,Canada,Heavy Metal,31/08/2019 14:10:49
732,117380,Zynthoma,https://www.metal-archives.com/bands/Zynthoma/117380,Active,Mexico,Progressive/Thrash Metal,31/08/2019 14:10:49
733,3540276129,Zyon,https://www.metal-archives.com/bands/Zyon/3540276129,Active,Argentina,Melodic Death Metal/Metalcore,31/08/2019 14:10:49
734,3540409067,Zyphoyd,https://www.metal-archives.com/bands/Zyphoyd/3540409067,Active,Australia,Progressive Thrash Metal,31/08/2019 14:10:49
735,3540407638,Zyphra,https://www.metal-archives.com/bands/Zyphra/3540407638,Active,Spain,Heavy Metal/Hard Rock,31/08/2019 14:10:49
736,3540353608,Zyprexa,https://www.metal-archives.com/bands/Zyprexa/3540353608,Active,Finland,Thrash Metal/Crustcore,31/08/2019 14:10:49
737,3540278636,Zyra,https://www.metal-archives.com/bands/Zyra/3540278636,Split-up,United States,Heavy Metal,31/08/2019 14:10:49
738,101027,Zyster,https://www.metal-archives.com/bands/Zyster/101027,Split-up,United Kingdom,Thrash Metal,31/08/2019 14:10:49
739,3540406349,Żywia,https://www.metal-archives.com/bands/%C5%BBywia/3540406349,Active,Poland,Folk Metal,31/08/2019 14:10:49
740,73855,Żywiołak,https://www.metal-archives.com/bands/%C5%BBywio%C5%82ak/73855,Active,Poland,"Psychedelic Folk Metal (early), Folk Rock (later)",31/08/2019 14:10:49
741,3540456908,Zzaqqurafa,https://www.metal-archives.com/bands/Zzaqqurafa/3540456908,Split-up,Italy,Raw Black Metal,31/08/2019 14:10:49
742,75309,Zørkënen,https://www.metal-archives.com/bands/Z%C3%B8rk%C3%ABnen/75309,Split-up,Germany,Black Metal,31/08/2019 14:10:49
743,3739,Zørn,https://www.metal-archives.com/bands/Z%C3%B8rn/3739,Split-up,Italy,Thrash/Death Metal,31/08/2019 14:10:49
744,3540314227,Zørormr,https://www.metal-archives.com/bands/Z%C3%B8rormr/3540314227,Active,Poland,Melodic Black Metal/Dark Ambient,31/08/2019 14:10:49
745,3540420977,Zło,https://www.metal-archives.com/bands/Z%C5%82o/3540420977,Active,Poland,Black Metal,31/08/2019 14:10:49
746,3540326354,Złośliwy Pomruk Odbytnicy,https://www.metal-archives.com/bands/Z%C5%82o%C5%9Bliwy_Pomruk_Odbytnicy/3540326354,Active,Poland,Grindcore/Brutal Death Metal,31/08/2019 14:10:49
